,Run time [s],Filter
234,25.08487399999649,mc
235,25.12462389999928,mc
236,25.20381179999822,mc
237,24.88283489999958,mc
238,24.741134600000805,mc
239,25.166203799999494,mc
240,24.718968599998334,mc
241,25.066993000000366,mc
242,24.961954200000037,mc
243,24.554662499998813,mc
244,25.249424099998578,mc
245,24.986834600000293,mc
246,25.07676100000026,mc
247,24.986558599997807,mc
248,25.093045199999324,mc
249,24.922234800000297,mc
250,24.705042600002344,mc
251,25.110339099999692,mc
252,24.994357300001866,mc
253,24.329164399998263,mc
254,24.358226899999863,mc
255,24.478897900000447,mc
256,24.68240660000083,mc
257,24.311969500002306,mc
258,24.348558899997442,mc
259,24.382449499997165,mc
260,24.457041499998013,mc
261,24.17261209999924,mc
262,24.529479299999366,mc
263,24.49239889999808,mc
264,24.3203743999984,mc
265,24.876950499994564,mc
266,24.222119900005055,mc
267,24.180328300004476,mc
268,24.838812900001358,mc
269,24.142583400003787,mc
270,24.726375300000655,mc
271,24.327337499998976,mc
272,24.42995169999631,mc
273,24.115647400001762,mc
274,24.473021099998732,mc
275,24.538221700000577,mc
276,24.15281430000323,mc
277,24.07430629999726,mc
278,24.115235099998245,mc
279,24.193769099998462,mc
280,23.929636599998048,mc
281,23.93996160000097,mc
282,24.182946400003857,mc
283,23.711385800001153,mc
284,24.311857699998654,mc
285,24.06822100000136,mc
286,24.094186499998614,mc
287,24.341918400001305,mc
288,24.01286540000001,mc
289,24.238590900000418,mc
290,23.86452430000645,mc
291,24.16109680000227,mc
292,24.282292399999278,mc
293,24.063833299995167,mc
294,24.29073369999969,mc
295,24.348327400002745,mc
296,24.14352979999967,mc
297,24.06077450000157,mc
298,24.006745499995304,mc
299,24.28268119999848,mc
