,Run time [s],Filter
193,0.15312899999844376,lin
194,0.16176790000099572,lin
195,0.15787600000112434,lin
196,0.15219140000044717,lin
197,0.14871879999918747,lin
198,0.16186490000109188,lin
199,0.1558511000002909,lin
200,21.825851199999306,mc
201,23.37433460000102,mc
202,23.356338000001415,mc
203,23.672766199997568,mc
204,23.317956300001242,mc
205,23.493296599997848,mc
206,23.617849899997964,mc
207,23.609176999998454,mc
208,23.79314290000184,mc
209,23.55301320000217,mc
210,23.551164000000426,mc
211,23.38461030000326,mc
212,24.051324699998077,mc
213,23.741682100000617,mc
214,23.494397099999333,mc
215,23.717033299999457,mc
216,23.59114899999986,mc
217,23.632757299998048,mc
218,23.673753499999293,mc
219,23.485020500000246,mc
220,23.960965700000088,mc
221,23.269450300002063,mc
222,23.60966919999919,mc
223,23.90147700000307,mc
224,23.413788099998783,mc
225,23.471624699999666,mc
226,23.398450800003047,mc
227,23.273151400000643,mc
228,22.71561870000005,mc
229,23.084807100000035,mc
230,22.81944129999829,mc
231,22.552938100001484,mc
232,23.605252900000778,mc
233,22.788418100000854,mc
234,23.19564410000021,mc
235,22.885179299999436,mc
236,23.11111130000063,mc
237,23.060116799999378,mc
238,22.95097800000076,mc
239,23.172327699998277,mc
240,23.298820400003024,mc
241,23.276748100000987,mc
242,23.142741300001944,mc
243,23.524878799998987,mc
244,23.351139700000203,mc
245,23.709552300002542,mc
246,23.346036099999765,mc
247,23.60643330000312,mc
248,23.421022200000152,mc
249,23.280882399998518,mc
250,23.27240299999903,mc
251,23.038450600000942,mc
252,23.427571200001694,mc
253,23.440981299998384,mc
254,22.83893679999892,mc
255,23.702817200002755,mc
256,22.69261060000281,mc
257,23.284611199997016,mc
258,23.14272329999949,mc
259,22.929314799999702,mc
260,23.56746209999983,mc
261,23.204381399998965,mc
262,23.46832329999961,mc
263,23.124666799998522,mc
264,23.399328999999852,mc
265,23.55033999999796,mc
266,23.335405500001798,mc
267,23.517866800000775,mc
268,22.845058099999733,mc
269,23.06696860000011,mc
270,23.250293900000543,mc
271,23.08761779999986,mc
272,23.13954720000038,mc
273,23.084138499998517,mc
274,22.8002897999977,mc
275,23.22959510000146,mc
276,24.54351079999833,mc
277,25.025855899999442,mc
278,24.603738500001782,mc
279,24.65543599999728,mc
280,24.691559800001414,mc
281,25.713756199998898,mc
282,25.271595599999273,mc
283,24.83188169999994,mc
284,24.81065310000122,mc
285,24.59112830000231,mc
286,24.54879989999972,mc
287,24.20702899999742,mc
288,24.059281199999532,mc
289,24.489598700001807,mc
290,24.141601899998932,mc
291,23.563027000000147,mc
292,23.382575700001325,mc
293,23.243385099998704,mc
294,24.201830499998323,mc
295,23.236552200000006,mc
296,23.98127509999904,mc
297,25.296168999997462,mc
298,25.66151650000029,mc
299,24.00574929999857,mc
